Track,mi,menv,z,y,yc,mass,radius,age,teff,logg,luminosity,chisq,total_merit,nfq,fa,f8,f15,f18,f22,f27,f28,f31,f34,f37
logs_mi1.05_z0.025_lvl1/logs_mi1.05_menv0.01_rot0.0_z0.025_y0.2865_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15900,1.05,0.01,0.025,0.2865,0.6,0.47943,0.38978,11606455348.45794,18.572192,4.936976,16.239523,235.153,23.669377,856.2015250223683,465.1843009862491,5229.27444401467,14092.735023881018,9934.838517808703,1676.7323742158728,6306.031382065126,8750.541505111216,1773.039576987447,6939.36114933858
logs_mi1.05_z0.025_lvl1/logs_mi1.05_menv0.01_rot0.0_z0.025_y0.2865_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15900,1.05,0.01,0.025,0.2865,0.75,0.47943,0.349413,11584415348.45794,19.211154,5.031938,14.940775,172.029,21.371324,1118.7416543712272,2650.9093515299387,316.07259301756454,4934.025315852084,8434.881596133671,14237.451557197219,9663.921114986084,4170.283089312187,112.28072848288987,34.783662259652594
logs_mi1.05_z0.025_lvl1/logs_mi1.05_menv0.01_rot0.0_z0.025_y0.2865_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15900,1.05,0.01,0.025,0.2865,0.7,0.47943,0.362328,11591415348.45794,18.992381,5.000412,15.346276,192.228,19.887847,10350.2573361837,7693.509980230299,2019.2412703444893,1215.5337348676499,4208.912228194711,594.1450085277642,62.264122747186015,264.08751833823436,7738.7702220659285,5405.925483526437
logs_mi1.05_z0.025_lvl1/logs_mi1.05_menv0.01_rot0.0_z0.025_y0.2865_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15900,1.05,0.01,0.025,0.2865,0.85,0.47943,0.327043,11573735348.45794,19.602437,5.089404,14.188403,138.955,17.398351,1083.3423231819224,1310.5940722045475,6988.892976539233,9946.461687131423,96.86016287324954,549.0953889036313,641.5732002459229,368.24010670685897,8963.077316126246,322.12594488735647
logs_mi1.05_z0.025_lvl1/logs_mi1.05_menv0.01_rot0.0_z0.025_y0.2865_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15900,1.05,0.01,0.025,0.2865,0.8,0.47943,0.33781,11578735348.45794,19.407962,5.06127,14.546086,154.821,17.712159,1413.52162732485,12655.323305420903,2382.0483990507964,461.92346155512166,921.6411222584412,4327.4952710554535,707.0089005100654,6094.544590508736,1943.4790292829591,465.0732287850743
logs_mi1.05_z0.025_lvl1/logs_mi1.05_menv0.01_rot0.0_z0.025_y0.2865_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15900,1.05,0.01,0.025,0.2865,0.9,0.47943,0.31714,11569535348.45794,19.800694,5.116114,13.890086,124.012,19.260599,17.85230127584806,515.5879598335628,5137.079179822607,11115.623396179672,1664.842394377626,1568.4495420544092,776.7017847637806,584.2756062279874,14340.330354465075,1376.3235705595766
logs_mi1.05_z0.02_lvl1/logs_mi1.05_menv0.0002_rot0.0_z0.02_y0.279_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15480,1.05,0.0002,0.02,0.279,0.15,0.472022,0.142566,11028305240.455374,33.383444,5.803818,22.679843,797.733,22.593419,8074.876437955458,63.50938722862538,5651.940910207774,1858.6251086591603,5.991528528191294,104.20296609321385,1706.1512975551557,5934.93404946442,16382.666826739374,11263.359278861173
logs_mi1.05_z0.02_lvl1/logs_mi1.05_menv0.0002_rot0.0_z0.02_y0.279_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15480,1.05,0.0002,0.02,0.279,0.1,0.472022,0.141925,11036383600.884487,33.872272,5.807732,23.822033,873.991,25.04883,707.2342892794571,10399.257279336314,14.553463095504284,1354.2906896613254,5022.64076323756,6754.635222964444,16762.346094861845,13385.624705628043,5261.12757373616,3082.680209270092
logs_mi1.05_z0.02_lvl1/logs_mi1.05_menv0.0002_rot0.0_z0.02_y0.279_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15480,1.05,0.0002,0.02,0.279,0.25,0.472022,0.140548,11011800568.398344,32.881213,5.816202,20.745474,727.713,20.235187,1840.2649028709632,101.26775992241667,3685.2771216148267,918.8247246748668,197.31781309777188,766.6087378786432,6020.997266759542,7304.003869234449,11974.863967159834,8136.8526481078625
logs_mi1.05_z0.02_lvl1/logs_mi1.05_menv0.0002_rot0.0_z0.02_y0.279_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_15480,1.05,0.0002,0.02,0.279,0.2,0.472022,0.141915,11020159379.837233,33.081844,5.807797,21.67185,754.261,21.949131,11216.516054579353,762.2596451741706,8204.936018198041,3616.226038826758,61.67044427395907,16.80898422119599,3115.1475613184934,4338.069443406876,11113.008096549653,5731.7935193451285
