Track,mi,menv,z,y,yc,mass,radius,age,teff,logg,luminosity,chisq,total_merit,nfq,fa,f8,f15,f18,f22,f27,f28,f31,f34,f37
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.006,0.015,0.2715,0.85,0.479912,0.256493,9654779112.411137,22.55866,5.3009,15.30687,9.359,15.783641,1.0509097580305622,4879.677836813785,1334.572308814804,645.2165404542227,2437.120534374602,3953.6772099119476,167.24558331775384,9223.883746956157,2253.7149905958004,16.172009395716522
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.006,0.015,0.2715,0.8,0.479912,0.263991,9660099112.411137,22.374103,5.275871,15.690774,12.915,24.260387,10502.315888828602,5194.65589984875,485.65795822901197,3507.570059468106,10807.057052870152,15976.0644090998,7042.857249700614,4851.865668687129,50.016725993153415,438.57853136404725
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.006,0.015,0.2715,0.9,0.479912,0.249489,9650299112.411137,22.741732,5.324948,14.95821,6.674,15.962136,1904.4846895282926,56.83699482292522,4803.865600589957,7321.3143301574555,234.1971379492252,1100.3550032987564,5.907402937216658,2164.3532056051827,6944.42865842704,943.2348873611292
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.15,0.480912,0.411241,9753819045.046137,20.062507,4.891763,24.615892,144.649,19.090327,4885.647070340507,8.391013504196824,25.358984049552454,1205.269942716561,5797.22458210414,4248.56524447626,9473.807975629517,771.9939680064799,4218.531885711471,5809.268532846109
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.1,0.480912,0.415857,9761739045.046137,20.186239,4.882066,25.798412,140.051,26.078781,1321.319929560245,11656.0525958909,4486.646189824818,8548.770724969538,10231.445764306185,15816.331816461483,9177.165712718263,5754.093158474243,303.2077826479073,715.2458658620933
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.25,0.480912,0.391472,9738319045.046137,20.120116,4.934554,22.563417,132.579,23.961018,2223.3446363066564,307.0692977351743,69.59245831126975,3017.090166311218,8183.296400003278,6817.992612660828,12295.10448884397,18031.775773197613,3421.910010350274,3045.861481189724
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.2,0.480912,0.402423,9746199045.046137,20.057915,4.91059,23.54998,140.868,23.124485,7144.7917738306105,230.265949037037,369.29404307459066,293.40863556840674,3310.2470375605362,1410.2869605717403,8872.10997893121,18551.01519861053,5044.725470155528,8248.036727020271
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.35,0.480912,0.369189,9724299045.046137,20.319206,4.985458,20.874016,112.707,28.743149,5694.909319509695,14183.484803708281,8847.737273969842,13490.493458445942,16683.378733546742,14585.555241091683,5863.279717698545,2804.9009407979365,188.28387731484605,274.84072553402626
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.3,0.480912,0.380428,9731379045.046137,20.207552,4.95941,21.681122,123.145,25.620675,583.2359817087728,3369.236781451938,2332.5553036621372,5566.514969060176,13033.872342399525,12167.592597289635,13692.092383832654,12564.284850551781,279.3004041160926,2053.2145487632433
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.45,0.480912,0.34651,9709479045.046137,20.59625,5.040524,19.4118,90.521,14.938246,300.1699611979198,2334.218726364031,1546.9414678646965,22.387616360955438,29.206820741745062,0.010091648999164265,2006.5722423639447,1860.2438080762233,9946.913164412616,4268.456743183738
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.4,0.480912,0.357842,9716939045.046137,20.450532,5.012572,20.122571,101.683,20.038662,8951.278894655768,621.6586196985288,10744.742954970265,7666.329983886362,5626.471652212476,2844.0099035046173,76.00716920431825,206.89520743448122,2949.6869283495057,467.7157633049394
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.55,0.480912,0.325334,9695339045.046137,20.903597,5.095296,18.156201,69.886,28.506529,835.2767402158544,309.72365425415927,13838.440256893427,15553.10302411719,12751.2767202389,13485.896601433038,12363.490208738123,7039.101593462437,4173.126355170534,912.7823244665177
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.5,0.480912,0.335707,9702319045.046137,20.747295,5.068034,18.760713,79.922,29.683735,15384.007770524264,8748.230308964854,1655.4330779605007,3232.066430506968,2964.963520731133,3306.0078813106297,10639.075430070694,10710.23595899248,20255.979238648328,11216.414746675195
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.65,0.480912,0.305559,9680859045.046137,21.247572,5.149765,17.096577,50.972,15.970418,1230.526058696191,78.49904392971362,2252.657277364143,6054.965011625861,5831.6096289509005,306.424260849415,1397.9249483296198,5003.675646341524,336.22722260044605,3012.915283369049
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.007,0.015,0.2715,0.6,0.480912,0.315336,9688219045.046137,21.069089,5.122408,17.604054,60.272,21.250132,13735.073078461266,16300.354803218517,2935.6593525668545,1129.2801991928802,839.3180401102276,6710.279750841707,1778.6689216550515,11.969229968063232,1713.7286953421608,2.4774712941071626
