Track,mi,menv,z,y,yc,mass,radius,age,teff,logg,luminosity,chisq,total_merit,nfq,fa,f8,f15,f18,f22,f27,f28,f31,f34,f37
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.55,0.480132,0.167792,8024279448.904239,29.748731,5.669709,19.81056,322.788,24.818521,1339.2055169915145,9.789705060640772,6466.596143661426,7775.007785912664,7332.3179753243585,2558.044329006935,7850.462427812376,13551.721328805801,6925.483859258606,7787.270644436901
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.5,0.480132,0.171094,8030979448.904239,29.704108,5.652783,20.474601,315.324,18.6847,10274.318902393816,14499.4510224389,638.8725730466857,186.4429033893203,95.35159327430108,341.2927790677346,705.6646278498879,3094.741595297308,1591.67140071671,3483.9922551883456
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.65,0.480132,0.161264,8010639448.904239,29.892108,5.704177,18.654415,343.587,5.90261,158.1070638318819,1.5769951380629408,12.9280374999004,109.01839776493374,194.41427945576746,101.03110731518203,1.9765703906819618,5.057791734374461,763.5590836582985,2136.4107226117135
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.6,0.480132,0.164531,8017579448.904239,29.809704,5.686756,19.204662,332.011,28.838373,8886.70483481413,15564.829247469048,8745.925051093245,6341.206569486123,5192.412668086781,11226.654751050091,10287.839817845725,8378.707504373813,552.3840606752602,7988.512848017819
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.75,0.480132,0.154611,7996839448.904239,30.112403,5.740767,17.658216,373.457,21.295914,11988.426122992742,12285.021369734213,1167.9450613133386,142.18758656057676,21.315879294587784,701.8774283219891,182.6172595636017,2210.301697182711,10485.455482584708,6166.446134449133
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.7,0.480132,0.157952,8003699448.904239,29.991223,5.722197,18.134757,357.197,27.240001,5107.60789013062,2826.087753936376,9546.042346538869,13754.836608090143,14449.56792111467,10985.986015804643,9068.889687278988,6652.830783776001,1605.640091800518,204.2789818527796
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.85,0.480132,0.147986,7984859448.904239,30.387259,5.778811,16.775955,410.81,12.18216,924.6570139560841,311.524988582343,2900.9220303768834,1722.0899425922469,14.240194140112447,2182.412023458771,1443.1470382387745,4581.958305226004,606.0829994536288,153.46749411218127
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.8,0.480132,0.151179,7990199448.904239,30.257531,5.760267,17.210717,392.792,25.188517,11144.742080870936,8535.23559301063,2890.174868545576,3867.4115262486116,8016.005000649432,10447.879883594454,10645.474014036576,3493.503781475252,572.4869959374677,3833.223980577622
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0006,0.005,0.2565,0.9,0.480132,0.144836,7980239448.904239,30.530747,5.797495,16.375234,430.768,19.997481,5539.829564921362,5723.232207122151,7410.647348290078,9792.969042778901,5224.332930305071,537.9323175461819,469.11237450390774,782.0157156695755,3829.7565760452753,680.0976800890593
logs_mi1.0_z0.005_lvl1/logs_mi1.0_menv0.0012_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_12200,1.0,0.0012,0.005,0.2565,0.15,0.480732,0.215844,8079092714.372778,28.32603,5.451511,26.946737,174.162,25.035668,13120.500974683438,3580.32072006357,3960.667587921907,309.1760757268943,89.88750812377428,240.78445171370979,2009.7668360184168,7551.077317841642,18789.984287804782,13026.301061134525
